job_title,company,location,experience_required,required_skills,num_skills_required,salary_inr,posted_year,remote
Machine Learning Engineer,Capgemini,Delhi NCR,0-2 yrs,Machine Learning|Deep Learning|Python|MLOps|Docker,5,1463000.0,2023,No
UI/UX Designer,IBM,Chennai,8+ yrs,HTML/CSS|User Research|Prototyping,3,1362000.0,2024,No
Data Scientist,BYJU'S,Chennai,2-5 yrs,Statistics|Data Visualization|Machine Learning|Python|Deep Learning|Spark,6,1330000.0,2024,No
NLP Engineer,Accenture,Delhi NCR,5-8 yrs,Python|Machine Learning|Deep Learning|Transformers|NLP,5,2420000.0,2022,No
Frontend Developer,PhonePe,Kolkata,5-8 yrs,Git|HTML/CSS|JavaScript|Vue.js,4,1519000.0,2023,Yes
Full Stack Developer,PhonePe,Bengaluru,8+ yrs,JavaScript|SQL|React|MongoDB|GraphQL|TypeScript,6,2568000.0,2024,Yes
DevOps Engineer,Google,Mumbai,8+ yrs,Docker|CI/CD|Linux|Python|Terraform,5,2631000.0,2024,Yes
Data Analyst,Infosys,Hyderabad,8+ yrs,SQL|Data Visualization|Excel|Python|R|Google Analytics|Power BI,7,1562000.0,2023,Yes
Machine Learning Engineer,Wipro,Hyderabad,5-8 yrs,Docker|Deep Learning|Machine Learning|Spark,4,2548000.0,2022,No
Frontend Developer,Paytm,Hyderabad,5-8 yrs,TypeScript|JavaScript|React|HTML/CSS|Git|Webpack|Vue.js,7,1656000.0,2024,No
DevOps Engineer,IBM,Kolkata,5-8 yrs,Linux|CI/CD|Kubernetes|Docker|AWS|Ansible,6,2346000.0,2024,No
Frontend Developer,PhonePe,Remote,8+ yrs,TypeScript|JavaScript|Git|Next.js|GraphQL,5,2207000.0,2024,Yes
Data Analyst,Infosys,Bengaluru,5-8 yrs,Python|Excel|SQL|Data Visualization|Statistics,5,1234000.0,2022,Yes
NLP Engineer,Paytm,Mumbai,8+ yrs,Deep Learning|Machine Learning|Python|BERT|AWS|Spark,6,2963000.0,2023,No
DevOps Engineer,TCS,Mumbai,2-5 yrs,Kubernetes|AWS|Docker|Linux|Monitoring|Ansible|Terraform,7,1506000.0,2022,Yes
Frontend Developer,Amazon,Kolkata,0-2 yrs,React|Git|HTML/CSS|TypeScript|JavaScript|Next.js,6,763000.0,2023,No
Cybersecurity Analyst,Zoho,Remote,0-2 yrs,Penetration Testing|Python|Linux,3,1123000.0,2023,Yes
Frontend Developer,Zomato,Kolkata,5-8 yrs,HTML/CSS|TypeScript|Git|Webpack|Vue.js|GraphQL,6,1549000.0,2022,Yes
Data Scientist,IBM,Kolkata,0-2 yrs,Machine Learning|Data Visualization|Python|SQL|AWS,5,1159000.0,2022,Yes
Cloud Architect,BYJU'S,Ahmedabad,8+ yrs,AWS|Kubernetes|Networking|Cost Optimization,4,3814000.0,2023,No
Data Scientist,Google,Delhi NCR,8+ yrs,Python|Machine Learning|SQL|Data Visualization|Statistics|Tableau|Spark,7,2451000.0,2023,Yes
Cybersecurity Analyst,Amazon,Bengaluru,5-8 yrs,Python|Network Security|Penetration Testing|Linux|SIEM|AWS Security|Compliance|Ethical Hacking,8,2143000.0,2022,No
Cloud Architect,Zomato,Chennai,8+ yrs,Kubernetes|Azure|AWS|Networking|GCP,5,4225000.0,2022,No
Cybersecurity Analyst,TCS,Kolkata,8+ yrs,Python|Penetration Testing|Linux|SIEM|Network Security,5,2448000.0,2022,Yes
Product Manager,Freshworks,Ahmedabad,2-5 yrs,Stakeholder Management|Product Strategy|Agile|Data Analysis|Roadmapping|Figma|A/B Testing,7,1816000.0,2022,No
UI/UX Designer,Zomato,Kolkata,2-5 yrs,User Research|HTML/CSS|Figma|Wireframing|Accessibility|Motion Design,6,1046000.0,2022,Yes
Data Analyst,IBM,Remote,2-5 yrs,SQL|Data Visualization|Statistics|Excel|Python,5,790000.0,2022,Yes
Data Scientist,Razorpay,Ahmedabad,0-2 yrs,Machine Learning|Data Visualization|Statistics|SQL|R,5,1003000.0,2024,Yes
Full Stack Developer,IBM,Ahmedabad,8+ yrs,JavaScript|Docker|React|Git|Node.js|GraphQL|Next.js|TypeScript,8,2281000.0,2024,No
Data Analyst,Nykaa,Bengaluru,8+ yrs,Excel|Data Visualization|Statistics|Python,4,1616000.0,2024,No
DevOps Engineer,Adobe,Chennai,0-2 yrs,Linux|CI/CD|AWS|Kubernetes|Docker|Monitoring|Azure|Ansible,8,1339000.0,2024,No
Machine Learning Engineer,PhonePe,Hyderabad,2-5 yrs,Docker|Machine Learning|MLOps,3,1583000.0,2023,Yes
Data Scientist,Swiggy,Chennai,0-2 yrs,SQL|Data Visualization|Machine Learning|Statistics|R|Tableau,6,1241000.0,2023,No
Full Stack Developer,Deloitte,Hyderabad,8+ yrs,SQL|Git|Node.js|TypeScript|Next.js,5,2051000.0,2024,No
Full Stack Developer,Nykaa,Mumbai,8+ yrs,Node.js|JavaScript|SQL|React,4,2490000.0,2022,Yes
Frontend Developer,TCS,Hyderabad,5-8 yrs,HTML/CSS|JavaScript|TypeScript|Git|React|Webpack|GraphQL|Figma,8,1781000.0,2022,Yes
Full Stack Developer,Microsoft,Hyderabad,8+ yrs,React|SQL|Git|JavaScript,4,2737000.0,2023,No
Machine Learning Engineer,Nykaa,Kolkata,2-5 yrs,Python|Deep Learning|MLOps|Kubernetes,4,1871000.0,2024,Yes
Data Scientist,Capgemini,Hyderabad,5-8 yrs,Data Visualization|Python|Statistics|R|Deep Learning,5,2151000.0,2023,No
UI/UX Designer,Zomato,Pune,8+ yrs,HTML/CSS|Wireframing|Figma|Prototyping|Motion Design,5,1553000.0,2023,Yes
Frontend Developer,Microsoft,Ahmedabad,5-8 yrs,TypeScript|Git|React|Webpack|Vue.js,5,1560000.0,2023,Yes
UI/UX Designer,Adobe,Bengaluru,5-8 yrs,User Research|Prototyping|Figma|Wireframing,4,1438000.0,2022,Yes
Backend Developer,Deloitte,Remote,0-2 yrs,SQL|Git|Docker|Python|REST APIs|Go,6,1031000.0,2022,Yes
Data Scientist,Flipkart,Ahmedabad,2-5 yrs,SQL|Statistics|Data Visualization|Machine Learning|Python|Spark|Tableau|AWS,8,1658000.0,2022,No
Data Analyst,Capgemini,Pune,8+ yrs,Excel|SQL|Data Visualization|Statistics|Python|Google Analytics,6,1627000.0,2023,Yes
UI/UX Designer,Razorpay,Delhi NCR,8+ yrs,User Research|Prototyping|Figma|HTML/CSS|Wireframing|Accessibility,6,1873000.0,2023,No
Frontend Developer,Flipkart,Ahmedabad,2-5 yrs,TypeScript|Git|JavaScript,3,1260000.0,2022,Yes
Full Stack Developer,Nykaa,Hyderabad,0-2 yrs,Node.js|React|SQL|Docker|MongoDB,5,1060000.0,2023,Yes
DevOps Engineer,Infosys,Mumbai,2-5 yrs,Kubernetes|Linux|Docker|AWS|Azure,5,1705000.0,2022,Yes
Backend Developer,Adobe,Bengaluru,8+ yrs,SQL|Git|Docker|Redis|PostgreSQL|Node.js,6,2518000.0,2023,No
UI/UX Designer,IBM,Pune,5-8 yrs,Prototyping|HTML/CSS|User Research|Motion Design|Sketch|Accessibility,6,1256000.0,2024,Yes
Cloud Architect,BYJU'S,Remote,2-5 yrs,Terraform|AWS|GCP|Cost Optimization|Docker,5,2300000.0,2023,Yes
Full Stack Developer,Razorpay,Kolkata,8+ yrs,Docker|Node.js|SQL|React|JavaScript|Next.js,6,2027000.0,2022,Yes
Cybersecurity Analyst,PhonePe,Hyderabad,8+ yrs,SIEM|Penetration Testing|Python|AWS Security,4,2077000.0,2024,Yes
Cybersecurity Analyst,Capgemini,Hyderabad,5-8 yrs,Linux|Penetration Testing|Python|Network Security|SIEM,5,1993000.0,2022,No
Data Scientist,PhonePe,Bengaluru,8+ yrs,SQL|Machine Learning|Python,3,2656000.0,2024,Yes
DevOps Engineer,Infosys,Pune,2-5 yrs,CI/CD|Linux|Docker|AWS|Kubernetes|Terraform|GCP|Azure,8,1447000.0,2024,No
Product Manager,Paytm,Chennai,2-5 yrs,Product Strategy|Roadmapping|Agile|Stakeholder Management|SQL|Jira|A/B Testing,7,1863000.0,2022,Yes
Full Stack Developer,Accenture,Bengaluru,5-8 yrs,SQL|JavaScript|Node.js|Docker|Git|Next.js|GraphQL,7,2172000.0,2024,Yes
Product Manager,IBM,Pune,5-8 yrs,Data Analysis|Stakeholder Management|Roadmapping|Product Strategy,4,1915000.0,2022,No
Data Analyst,OLA,Bengaluru,5-8 yrs,Excel|Python|Data Visualization|Statistics|SQL,5,1164000.0,2023,Yes
Full Stack Developer,Meesho,Hyderabad,8+ yrs,Docker|SQL|Git|Node.js|React,5,2453000.0,2022,Yes
Cybersecurity Analyst,Salesforce,Pune,5-8 yrs,SIEM|Python|Linux|Penetration Testing|Compliance|Incident Response|AWS Security,7,2054000.0,2022,No
NLP Engineer,Wipro,Bengaluru,8+ yrs,NLP|Machine Learning|Deep Learning|GPT|Spark|Hugging Face,6,3652000.0,2022,Yes
Full Stack Developer,Deloitte,Ahmedabad,8+ yrs,Docker|React|SQL|JavaScript|Node.js|Next.js,6,2334000.0,2024,Yes
NLP Engineer,Zomato,Hyderabad,0-2 yrs,Deep Learning|NLP|Python|Machine Learning|BERT|GPT,6,1124000.0,2024,No
Data Analyst,Salesforce,Pune,5-8 yrs,Python|Statistics|Excel|SQL|Data Visualization|Power BI,6,1096000.0,2023,No
NLP Engineer,PhonePe,Mumbai,5-8 yrs,Deep Learning|Machine Learning|Transformers|NLP|Python,5,2957000.0,2024,Yes
DevOps Engineer,BYJU'S,Bengaluru,0-2 yrs,Kubernetes|AWS|Docker|CI/CD,4,1233000.0,2024,No
Data Analyst,Wipro,Pune,2-5 yrs,Statistics|SQL|Data Visualization|Excel|Python|Google Analytics|Power BI|R,8,730000.0,2022,Yes
Product Manager,Wipro,Delhi NCR,8+ yrs,Agile|Roadmapping|Data Analysis,3,3111000.0,2022,No
NLP Engineer,Flipkart,Remote,2-5 yrs,Transformers|Machine Learning|NLP|Hugging Face|Spark|BERT,6,1691000.0,2022,Yes
Data Scientist,Accenture,Kolkata,2-5 yrs,Machine Learning|Python|SQL|NLP|AWS,5,1523000.0,2022,No
UI/UX Designer,Amazon,Delhi NCR,0-2 yrs,Prototyping|User Research|HTML/CSS|Wireframing|Figma|Accessibility|Adobe XD|Usability Testing,8,751000.0,2022,No
Machine Learning Engineer,TCS,Kolkata,5-8 yrs,Deep Learning|Python|Docker|AWS|Scala,5,2274000.0,2023,Yes
Cloud Architect,PhonePe,Chennai,5-8 yrs,Azure|Kubernetes|AWS|Terraform|Linux|Cost Optimization,6,2781000.0,2022,No
Backend Developer,Freshworks,Chennai,0-2 yrs,Git|SQL|REST APIs|Python|Docker|PostgreSQL|AWS|Redis,8,1033000.0,2023,Yes
Frontend Developer,Google,Delhi NCR,0-2 yrs,JavaScript|React|HTML/CSS|TypeScript|Git|Vue.js|Next.js,7,1062000.0,2023,No
Cybersecurity Analyst,Meesho,Kolkata,5-8 yrs,Linux|SIEM|Python|Network Security|Incident Response,5,1780000.0,2022,Yes
Data Analyst,Deloitte,Pune,5-8 yrs,Data Visualization|Statistics|Excel|SQL,4,1035000.0,2022,Yes
Frontend Developer,Nykaa,Remote,8+ yrs,React|JavaScript|TypeScript|HTML/CSS|Figma|Vue.js,6,2029000.0,2023,Yes
Backend Developer,OLA,Kolkata,8+ yrs,Git|REST APIs|Python|Docker,4,2154000.0,2022,Yes
NLP Engineer,Infosys,Hyderabad,8+ yrs,Machine Learning|Python|NLP|Transformers|Hugging Face,5,2789000.0,2023,No
Product Manager,Razorpay,Hyderabad,8+ yrs,Stakeholder Management|Product Strategy|Data Analysis|User Research|SQL|Figma,6,2983000.0,2023,No
DevOps Engineer,Zomato,Chennai,5-8 yrs,Linux|Docker|AWS|Kubernetes,4,2304000.0,2024,Yes
Backend Developer,Deloitte,Pune,0-2 yrs,Python|Docker|Git|Node.js,4,823000.0,2022,Yes
Product Manager,Accenture,Chennai,8+ yrs,Data Analysis|Agile|Product Strategy|Roadmapping|Stakeholder Management,5,2474000.0,2022,Yes
DevOps Engineer,OLA,Bengaluru,8+ yrs,Docker|CI/CD|Kubernetes|Monitoring|Azure,5,2894000.0,2023,No
Backend Developer,Capgemini,Remote,2-5 yrs,REST APIs|Git|Docker|Node.js,4,1033000.0,2023,Yes
Backend Developer,Razorpay,Mumbai,2-5 yrs,Docker|REST APIs|SQL|Node.js|AWS,5,1600000.0,2022,Yes
Data Analyst,TCS,Remote,2-5 yrs,Excel|SQL|Statistics|Data Visualization|Power BI,5,831000.0,2024,Yes
DevOps Engineer,Paytm,Mumbai,0-2 yrs,CI/CD|Linux|AWS|Python|Monitoring,5,1087000.0,2024,No
Frontend Developer,Zoho,Ahmedabad,5-8 yrs,React|HTML/CSS|TypeScript|Git,4,1485000.0,2023,Yes
NLP Engineer,Capgemini,Chennai,0-2 yrs,Transformers|Machine Learning|Deep Learning|BERT|GPT|Spark,6,1339000.0,2024,No
Machine Learning Engineer,Infosys,Chennai,8+ yrs,Deep Learning|Machine Learning|MLOps|Docker,4,3086000.0,2023,Yes
Frontend Developer,PhonePe,Mumbai,8+ yrs,Git|JavaScript|HTML/CSS|React|GraphQL,5,1979000.0,2023,Yes
Backend Developer,Freshworks,Chennai,8+ yrs,Docker|SQL|REST APIs|PostgreSQL|Kubernetes,5,2275000.0,2023,Yes
Product Manager,Zomato,Remote,8+ yrs,Agile|Data Analysis|Product Strategy|Stakeholder Management|User Research,5,3285000.0,2022,Yes
Frontend Developer,Accenture,Ahmedabad,0-2 yrs,TypeScript|Git|JavaScript|Webpack,4,970000.0,2023,No
Backend Developer,Swiggy,Remote,5-8 yrs,REST APIs|Python|Git|Docker|PostgreSQL|Redis|Go,7,1545000.0,2023,Yes
UI/UX Designer,Zoho,Remote,2-5 yrs,Prototyping|Figma|User Research|HTML/CSS|Wireframing,5,797000.0,2024,Yes
Cybersecurity Analyst,IBM,Ahmedabad,2-5 yrs,Linux|Network Security|SIEM,3,1472000.0,2023,Yes
DevOps Engineer,OLA,Mumbai,0-2 yrs,CI/CD|Linux|Kubernetes,3,1521000.0,2022,Yes
DevOps Engineer,Freshworks,Delhi NCR,5-8 yrs,Docker|CI/CD|Kubernetes|Ansible,4,2312000.0,2023,No
Machine Learning Engineer,Salesforce,Pune,5-8 yrs,MLOps|Deep Learning|Machine Learning|Spark,4,2240000.0,2022,Yes
Cloud Architect,Capgemini,Pune,2-5 yrs,Kubernetes|Terraform|GCP|Linux,4,2522000.0,2022,Yes
Machine Learning Engineer,IBM,Kolkata,8+ yrs,Docker|MLOps|Python|Machine Learning|Deep Learning|Kubernetes|Spark,7,3429000.0,2024,Yes
Backend Developer,Infosys,Hyderabad,5-8 yrs,Docker|Python|Git,3,1575000.0,2024,Yes
Data Analyst,IBM,Delhi NCR,8+ yrs,Python|SQL|Statistics|Data Visualization|Excel|Power BI|Google Analytics,7,1897000.0,2024,No
Cloud Architect,Adobe,Pune,2-5 yrs,GCP|AWS|Networking|Terraform|Kubernetes,5,2605000.0,2023,No
UI/UX Designer,Microsoft,Hyderabad,2-5 yrs,Figma|Prototyping|HTML/CSS|User Research,4,947000.0,2024,Yes
Data Scientist,Wipro,Mumbai,0-2 yrs,Data Visualization|SQL|Machine Learning|Deep Learning,4,1150000.0,2022,Yes
UI/UX Designer,Infosys,Pune,0-2 yrs,User Research|Wireframing|Prototyping,3,785000.0,2023,No
Product Manager,Zomato,Bengaluru,5-8 yrs,Agile|Product Strategy|Stakeholder Management|SQL|User Research,5,2529000.0,2023,Yes
Backend Developer,Microsoft,Hyderabad,8+ yrs,Python|Git|REST APIs|Docker|Go|AWS|Node.js,7,2213000.0,2023,Yes
Machine Learning Engineer,BYJU'S,Bengaluru,5-8 yrs,Deep Learning|Python|MLOps,3,2403000.0,2024,No
Full Stack Developer,OLA,Hyderabad,2-5 yrs,SQL|Git|Node.js|React|Docker|MongoDB,6,1554000.0,2022,Yes
Backend Developer,Microsoft,Ahmedabad,0-2 yrs,Docker|Python|SQL|REST APIs,4,818000.0,2024,Yes
Data Analyst,Wipro,Bengaluru,5-8 yrs,SQL|Data Visualization|Python|R,4,1105000.0,2023,Yes
DevOps Engineer,Swiggy,Remote,0-2 yrs,CI/CD|Kubernetes|Linux|Docker|Monitoring|GCP,6,1247000.0,2022,Yes
Data Scientist,Salesforce,Chennai,2-5 yrs,Python|SQL|Statistics|Machine Learning|Tableau|AWS|Spark,7,1399000.0,2024,No
Product Manager,Microsoft,Bengaluru,2-5 yrs,Stakeholder Management|Data Analysis|Agile|Roadmapping,4,1736000.0,2023,Yes
Full Stack Developer,Nykaa,Pune,5-8 yrs,SQL|JavaScript|Git|AWS,4,1798000.0,2022,No
DevOps Engineer,Google,Pune,5-8 yrs,Linux|Docker|CI/CD|AWS,4,1780000.0,2024,No
Data Analyst,Google,Kolkata,2-5 yrs,Excel|Data Visualization|SQL|Python|Statistics|Tableau|Google Analytics|Power BI,8,844000.0,2024,Yes
Cybersecurity Analyst,Flipkart,Ahmedabad,5-8 yrs,Network Security|Penetration Testing|Linux|Ethical Hacking,4,1610000.0,2024,Yes
Data Analyst,Adobe,Mumbai,5-8 yrs,Excel|Python|SQL|Power BI,4,1293000.0,2024,No
Cloud Architect,Zomato,Remote,5-8 yrs,Terraform|Networking|GCP|Docker|Linux,5,2808000.0,2022,Yes
NLP Engineer,BYJU'S,Hyderabad,5-8 yrs,Python|Machine Learning|Transformers|GPT|Hugging Face,5,2614000.0,2023,Yes
Full Stack Developer,Zomato,Mumbai,8+ yrs,JavaScript|SQL|Node.js|Git|React|GraphQL,6,2602000.0,2023,Yes
Data Scientist,Meesho,Bengaluru,2-5 yrs,Statistics|Python|Data Visualization,3,1513000.0,2023,Yes
Frontend Developer,Zoho,Chennai,0-2 yrs,HTML/CSS|Git|React,3,862000.0,2023,No
NLP Engineer,Meesho,Bengaluru,2-5 yrs,Machine Learning|NLP|Python,3,1885000.0,2023,Yes
Cybersecurity Analyst,BYJU'S,Remote,2-5 yrs,Linux|Network Security|Penetration Testing|SIEM|Python,5,1529000.0,2022,Yes
NLP Engineer,Zoho,Bengaluru,8+ yrs,Machine Learning|Deep Learning|NLP|Transformers|GPT|AWS,6,3425000.0,2023,Yes
UI/UX Designer,Swiggy,Kolkata,0-2 yrs,Wireframing|HTML/CSS|Figma|User Research|Prototyping,5,663000.0,2024,Yes
DevOps Engineer,Swiggy,Ahmedabad,5-8 yrs,Linux|CI/CD|Kubernetes|GCP,4,2355000.0,2022,No
Full Stack Developer,BYJU'S,Kolkata,2-5 yrs,SQL|Docker|JavaScript|MongoDB,4,1425000.0,2024,Yes
Machine Learning Engineer,Infosys,Bengaluru,5-8 yrs,Machine Learning|MLOps|Deep Learning|Docker|Python|Scala|Spark,7,2503000.0,2023,Yes
Full Stack Developer,Meesho,Pune,0-2 yrs,React|Git|Node.js|JavaScript|SQL|MongoDB,6,1042000.0,2022,No
Data Analyst,IBM,Mumbai,8+ yrs,Data Visualization|Python|SQL|Excel,4,1707000.0,2023,No
Cloud Architect,Freshworks,Bengaluru,5-8 yrs,Kubernetes|Terraform|Networking|AWS|CI/CD,5,3057000.0,2022,Yes
Backend Developer,Adobe,Mumbai,2-5 yrs,Git|SQL|REST APIs|Python|Docker|Node.js|Kubernetes,7,1472000.0,2022,No
Backend Developer,TCS,Bengaluru,0-2 yrs,Docker|REST APIs|SQL|Redis|AWS|Node.js,6,959000.0,2023,Yes
UI/UX Designer,Zomato,Bengaluru,2-5 yrs,Prototyping|HTML/CSS|Wireframing|Figma,4,1140000.0,2022,Yes
DevOps Engineer,Zoho,Delhi NCR,8+ yrs,Linux|Kubernetes|Docker|AWS,4,3352000.0,2022,Yes
UI/UX Designer,Nykaa,Bengaluru,2-5 yrs,Figma|User Research|HTML/CSS|Wireframing|Usability Testing|Adobe XD,6,1030000.0,2024,Yes
Cybersecurity Analyst,Paytm,Chennai,2-5 yrs,Penetration Testing|SIEM|Network Security|Python|Linux|AWS Security,6,1399000.0,2022,No
DevOps Engineer,PhonePe,Mumbai,0-2 yrs,Linux|CI/CD|AWS|GCP|Terraform,5,1259000.0,2024,No
Data Scientist,Freshworks,Mumbai,8+ yrs,Statistics|Data Visualization|SQL,3,2971000.0,2024,Yes
Data Analyst,Salesforce,Ahmedabad,8+ yrs,Data Visualization|Python|Excel|Statistics,4,1494000.0,2023,Yes
Cloud Architect,Capgemini,Hyderabad,0-2 yrs,GCP|Azure|AWS|Kubernetes|Terraform|Cost Optimization|Linux,7,1962000.0,2024,No
Full Stack Developer,Deloitte,Mumbai,0-2 yrs,Git|SQL|JavaScript|Docker|Node.js|Next.js|AWS|MongoDB,8,998000.0,2023,No
Product Manager,Swiggy,Hyderabad,0-2 yrs,Agile|Stakeholder Management|Product Strategy|Data Analysis|Roadmapping,5,1184000.0,2024,No
Data Scientist,Salesforce,Ahmedabad,8+ yrs,Machine Learning|Statistics|Python|SQL|Data Visualization|NLP|R|Deep Learning,8,2545000.0,2024,Yes
Data Analyst,PhonePe,Remote,2-5 yrs,Python|Data Visualization|Excel|SQL|Statistics|Tableau|Google Analytics,7,808000.0,2022,Yes
UI/UX Designer,Paytm,Bengaluru,5-8 yrs,User Research|Prototyping|HTML/CSS,3,1463000.0,2024,Yes
Backend Developer,Paytm,Mumbai,0-2 yrs,SQL|Docker|REST APIs|Python|Go|PostgreSQL|Kubernetes,7,890000.0,2022,No
DevOps Engineer,Freshworks,Hyderabad,5-8 yrs,AWS|Kubernetes|Docker|CI/CD|Terraform,5,2273000.0,2024,Yes
DevOps Engineer,Razorpay,Kolkata,5-8 yrs,Kubernetes|Linux|AWS|Docker|Python|Terraform,6,2292000.0,2023,Yes
Frontend Developer,Deloitte,Delhi NCR,5-8 yrs,HTML/CSS|TypeScript|React|GraphQL|Webpack|Next.js,6,1529000.0,2023,No
Machine Learning Engineer,TCS,Pune,2-5 yrs,Python|Docker|Machine Learning|Deep Learning|MLOps|GCP|Kubernetes,7,2134000.0,2024,Yes
UI/UX Designer,Accenture,Kolkata,8+ yrs,Figma|User Research|Wireframing|HTML/CSS|Prototyping|Sketch|Usability Testing,7,1822000.0,2024,No
Machine Learning Engineer,Capgemini,Chennai,2-5 yrs,Docker|MLOps|Deep Learning|Python|Machine Learning,5,1961000.0,2023,Yes
Data Analyst,Freshworks,Hyderabad,2-5 yrs,Data Visualization|SQL|Statistics|Python|Power BI|Google Analytics|R,7,860000.0,2024,Yes
Frontend Developer,OLA,Ahmedabad,5-8 yrs,JavaScript|HTML/CSS|TypeScript|Vue.js|GraphQL,5,1275000.0,2022,Yes
Data Analyst,BYJU'S,Remote,5-8 yrs,Excel|Python|Statistics|SQL|Data Visualization|R,6,1103000.0,2024,Yes
DevOps Engineer,PhonePe,Ahmedabad,8+ yrs,Kubernetes|Linux|CI/CD|Ansible|Monitoring|GCP,6,2415000.0,2022,Yes
Machine Learning Engineer,Google,Bengaluru,2-5 yrs,Docker|Deep Learning|Python|Machine Learning|MLOps|Scala|AWS,7,1867000.0,2023,No
Cybersecurity Analyst,Google,Remote,8+ yrs,Penetration Testing|Network Security|Python|Ethical Hacking|Compliance|AWS Security,6,2612000.0,2024,Yes
Cybersecurity Analyst,Zoho,Pune,5-8 yrs,Network Security|Python|Linux|Penetration Testing|Forensics,5,1931000.0,2022,Yes
Backend Developer,TCS,Chennai,2-5 yrs,SQL|Python|Git|Node.js,4,1053000.0,2023,No
DevOps Engineer,OLA,Chennai,0-2 yrs,AWS|Docker|Linux|CI/CD|Kubernetes,5,1057000.0,2022,Yes
Frontend Developer,TCS,Delhi NCR,0-2 yrs,TypeScript|Git|HTML/CSS|Figma|Vue.js,5,1020000.0,2022,Yes
Frontend Developer,OLA,Pune,2-5 yrs,HTML/CSS|JavaScript|TypeScript|Git|Webpack|Vue.js,6,975000.0,2023,No
DevOps Engineer,BYJU'S,Hyderabad,5-8 yrs,AWS|CI/CD|Docker|Linux|Azure|Terraform|Ansible,7,2351000.0,2024,Yes
DevOps Engineer,OLA,Hyderabad,2-5 yrs,Docker|CI/CD|Linux|Kubernetes,4,1498000.0,2024,No
Data Analyst,Freshworks,Ahmedabad,0-2 yrs,Data Visualization|Excel|Python|SQL|Power BI|Google Analytics|Tableau,7,648000.0,2022,No
Data Scientist,Meesho,Delhi NCR,5-8 yrs,Statistics|Data Visualization|SQL|Python|Tableau,5,1988000.0,2024,Yes
Product Manager,Infosys,Chennai,5-8 yrs,Stakeholder Management|Agile|Roadmapping|Jira,4,2129000.0,2024,Yes
Data Analyst,IBM,Ahmedabad,8+ yrs,SQL|Data Visualization|Statistics|Excel,4,1748000.0,2023,No
UI/UX Designer,Google,Delhi NCR,2-5 yrs,HTML/CSS|Wireframing|Figma|Sketch,4,1150000.0,2023,No
DevOps Engineer,TCS,Chennai,2-5 yrs,Docker|Kubernetes|Linux|Ansible|Azure,5,1470000.0,2023,No
Data Analyst,Google,Remote,2-5 yrs,SQL|Statistics|Python|Data Visualization|Google Analytics,5,950000.0,2022,Yes
Product Manager,OLA,Ahmedabad,2-5 yrs,Product Strategy|Stakeholder Management|Data Analysis|Agile|Jira|A/B Testing|SQL,7,1748000.0,2023,No
Backend Developer,Zoho,Bengaluru,0-2 yrs,Python|REST APIs|Git|Node.js|Go|Kubernetes,6,874000.0,2023,No
Backend Developer,Deloitte,Ahmedabad,0-2 yrs,Docker|Python|SQL|REST APIs|Git|AWS|Redis|PostgreSQL,8,799000.0,2023,No
Full Stack Developer,PhonePe,Ahmedabad,8+ yrs,JavaScript|Docker|SQL|Node.js|AWS|Next.js,6,2246000.0,2023,Yes
Data Scientist,Zomato,Mumbai,5-8 yrs,SQL|Statistics|Python|Machine Learning|Tableau,5,1947000.0,2022,Yes
UI/UX Designer,TCS,Delhi NCR,0-2 yrs,Prototyping|Figma|User Research|Wireframing|HTML/CSS,5,800000.0,2022,No
Cloud Architect,Amazon,Chennai,0-2 yrs,AWS|Networking|Kubernetes,3,1812000.0,2022,No
Data Scientist,Nykaa,Bengaluru,0-2 yrs,Statistics|Machine Learning|Data Visualization|Spark|R|AWS,6,1264000.0,2022,Yes
Full Stack Developer,Nykaa,Remote,5-8 yrs,Node.js|SQL|JavaScript|Git|Docker|TypeScript,6,1730000.0,2023,Yes
Cloud Architect,TCS,Kolkata,0-2 yrs,Networking|Kubernetes|GCP|CI/CD|Linux|Docker,6,1909000.0,2022,No
NLP Engineer,Adobe,Kolkata,2-5 yrs,NLP|Machine Learning|Transformers|Deep Learning|AWS|GPT,6,1602000.0,2024,Yes
NLP Engineer,Adobe,Mumbai,8+ yrs,Python|Machine Learning|Deep Learning|Transformers,4,2778000.0,2022,Yes
Frontend Developer,Google,Chennai,8+ yrs,Git|HTML/CSS|React,3,1777000.0,2022,No
Data Analyst,Salesforce,Delhi NCR,8+ yrs,Excel|Python|Statistics|Data Visualization|SQL,5,1640000.0,2022,Yes
Data Analyst,Microsoft,Bengaluru,0-2 yrs,Python|Excel|SQL|Statistics|Data Visualization,5,796000.0,2023,Yes
Machine Learning Engineer,Accenture,Pune,2-5 yrs,Docker|Machine Learning|Deep Learning|Kubernetes|AWS,5,1561000.0,2023,Yes
Cybersecurity Analyst,Swiggy,Kolkata,8+ yrs,Penetration Testing|SIEM|Network Security|Forensics,4,2663000.0,2022,Yes
Machine Learning Engineer,Adobe,Kolkata,2-5 yrs,Deep Learning|Docker|Machine Learning|MLOps|Python,5,2063000.0,2023,Yes
